,7,8,35,59,77,97,98,117,118,138,139,140,147,157,159,179,216,219,221,228,278,291,298,36,78,79,37,137,158,176,259,277,293,10,57,80,116,136,281,58,96,178,284,296
X7,0,1.240441881,0,17.38616791,12.28664699,7.249160025,1.74004687,1.435526431,7.042321136,1.435526431,1.240441881,5.122675683,11.30608855,9.347808237,4.021572509,1.239441881,10.69697953,4.938410171,5.198675683,4.937410171,0.200499615,1.240441881,1.853526431,12.21307853,8.88841192,10.65241548,19.4030924,19.07859279,15.01433086,19.6910924,18.56247591,19.41359279,15.01333086,28.482821,24.9193432,22.92122632,22.86622632,22.86622632,28.482821,29.14669596,30.65579319,26.99434429,30.33651397,29.4877921
X8,1.240441881,0,1.240441881,16.14572602,11.83109041,6.793603446,0.499604989,2.675968312,5.801879256,2.675968312,0,4.667119105,10.85053197,8.892251659,5.26201439,0.001,9.456537653,6.178852051,4.743119105,6.177852051,1.039942266,0,3.093968312,13.45352041,10.1288538,11.89285736,20.64353428,20.31903467,16.25477274,20.93153428,19.80291779,20.65403467,16.25377274,29.72326288,26.15978508,24.1616682,24.1066682,24.1066682,29.72326288,30.38713784,31.89623507,28.23478617,31.57695585,30.72823398
X35,0,1.240441881,0,17.38616791,12.28664699,7.249160025,1.74004687,1.435526431,7.042321136,1.435526431,1.240441881,5.122675683,11.30608855,9.347808237,4.021572509,1.239441881,10.69697953,4.938410171,5.198675683,4.937410171,0.200499615,1.240441881,1.853526431,12.21307853,8.88841192,10.65241548,19.4030924,19.07859279,15.01433086,19.6910924,18.56247591,19.41359279,15.01333086,28.482821,24.9193432,22.92122632,22.86622632,22.86622632,28.482821,29.14669596,30.65579319,26.99434429,30.33651397,29.4877921
X59,17.38616791,16.14572602,17.38616791,0,27.97681644,22.93932947,15.64612104,18.82169434,17.6566909,18.82169434,16.14572602,20.81284513,26.996258,25.03797768,21.40774041,16.14672602,6.689188371,22.32457808,20.88884513,22.32357808,17.18566829,16.14572602,19.23969434,29.59924643,26.27457983,28.03858339,36.78926031,36.46476069,32.40049876,37.07726031,35.94864381,36.79976069,32.39949876,45.86898891,42.30551111,40.30739422,40.25239422,40.25239422,45.86898891,46.53286387,48.04196109,44.3805122,47.72268187,46.87396
X77,12.28664699,11.83109041,12.28664699,27.97681644,0,5.037486966,12.3306954,13.72217342,17.63296967,13.72217342,11.83109041,7.163971308,0.980558441,2.938838754,16.3082195,11.83009041,21.28762807,17.22505716,7.087971308,17.22405716,12.08614738,11.83109041,14.14017342,24.49972552,21.17505891,22.93906247,31.68973939,31.36523978,27.30097785,31.97773939,30.8491229,31.70023978,27.29997785,40.76946799,37.20599019,35.20787331,35.15287331,35.15287331,40.76946799,41.43334295,42.94244018,39.28099128,42.62316096,41.77443909
X97,7.249160025,6.793603446,7.249160025,22.93932947,5.037486966,0,7.293208436,8.684686456,12.5954827,8.684686456,6.793603446,2.126484342,4.056928525,2.098648212,11.27073253,6.792603446,16.2501411,12.1875702,2.050484342,12.1865702,7.04866041,6.793603446,9.102686456,19.46223855,16.13757194,17.90157551,26.65225243,26.32775281,22.26349088,26.94025243,25.81163593,26.66275281,22.26249088,35.73198103,32.16850323,30.17038634,30.11538634,30.11538634,35.73198103,36.39585599,37.90495321,34.24350432,37.58567399,36.73695212
X98,1.74004687,0.499604989,1.74004687,15.64612104,12.3306954,7.293208436,0,3.175573301,5.302274266,3.175573301,0.499604989,5.166724094,11.35013696,9.391856648,5.761619379,0.500604989,8.956932664,6.678457041,5.242724094,6.677457041,1.539547255,0.499604989,3.593573301,13.9531254,10.62845879,12.39246235,21.14313927,20.81863966,16.75437773,21.43113927,20.30252278,21.15363966,16.75337773,30.22286787,26.65939007,24.66127319,24.60627319,24.60627319,30.22286787,30.88674283,32.39584006,28.73439116,32.07656084,31.22783897
X117,1.435526431,2.675968312,1.435526431,18.82169434,13.72217342,8.684686456,3.175573301,0,8.477847567,0,2.675968312,6.558202114,12.74161498,10.78333467,2.586046078,2.674968312,12.13250597,3.502883739,6.634202114,3.501883739,1.636026046,2.675968312,0.418,10.7775521,7.452885489,9.21688905,17.96756597,17.64306636,13.57880443,18.25556597,17.12694948,17.97806636,13.57780443,27.04729457,23.48381677,21.48569989,21.43069989,21.43069989,27.04729457,27.71116953,29.22026676,25.55881786,28.90098754,28.05226566
X118,7.042321136,5.801879256,7.042321136,17.6566909,17.63296967,12.5954827,5.302274266,8.477847567,0,8.477847567,5.801879256,10.46899836,16.65241123,14.69413091,11.06389365,5.802879256,10.96750253,11.98073131,10.54499836,11.97973131,6.841821522,5.801879256,8.895847567,19.25539966,15.93073306,17.69473662,26.44541354,26.12091393,22.05665199,26.73341354,25.60479704,26.45591393,22.05565199,35.52514214,31.96166434,29.96354745,29.90854745,29.90854745,35.52514214,36.1890171,37.69811432,34.03666543,37.3788351,36.53011323
