,1,2,17,18,25,26,27,28,30,47,48,69,70,71,72,87,88,106,123,124,125,127,148,149,169,170,183,186,187,188,189,190,194,205,206,211,222,227,230,233,234,236,245,246,247,267,268,269,270,271,273,282,289,4,5,6,9,31,32,33,34,38,39,52,53,55,76,92,93,94,95,113,114,115,129,130,131,133,134,135,155,156,171,172,173,174,175,195,196,197,198,199,213,217,218,223,225,237,238,250,251,252,253,256,257,258,274,275,276,280,285,294,297,299,154,56,177,255
X1,0,51.17962711,37.55176543,39.76813525,1.927779928,19.38574093,12.75494929,9.627200815,38.9064026,12.97774373,31.69143533,16.44731331,40.66108196,55.27360093,50.4173492,45.10438118,30.45853355,19.52769449,19.1385812,45.77685857,48.9432453,19.1405812,17.81147659,33.66532064,27.41896168,58.28406217,7.051142241,55.27360093,18.33688797,45.10438118,45.10438118,41.60717438,40.10013525,1.12327845,17.44246986,47.85517682,18.33588797,12.97774373,47.28368459,37.9450964,49.08996608,24.10211419,3.712990885,54.7799352,52.98215175,19.69319096,13.48368778,35.39518325,26.50873794,30.45853355,29.18139814,13.23368778,26.50873794,63.29858165,73.03460407,103.0312011,82.26765117,87.00137088,81.16271424,59.91565022,100.2346862,85.90276044,78.52338203,68.93889278,68.94089278,83.69973189,70.14640233,65.72493289,73.02579766,91.90121715,68.66861356,53.93754149,77.32123162,79.53478009,63.52845784,53.12987666,61.83837406,68.96879811,74.59299288,79.53478009,99.65360672,102.6173635,40.69557611,58.91443401,68.03636283,55.55142695,65.17104187,82.98139745,65.37837445,66.48667862,88.30896659,80.5162154,87.32989622,77.19247262,70.72140233,80.9472154,87.99668736,56.26248652,61.04254594,69.85922003,48.92781532,58.82395418,81.75071424,77.77810084,81.01435143,82.65484214,61.29104633,91.90121715,103.3026934,56.26548652,45.39702203,80.34435143,56.26048652,96.91881627,84.25756955,87.50388361,88.78743283,88.59254862
X2,51.17962711,0,13.62786168,17.11738975,52.73240781,52.16929327,45.53850163,42.41075316,12.27322451,38.20188338,19.48819177,34.7323138,23.49639248,8.625244464,0.762277906,6.075245927,20.72109356,34.86336918,32.04104591,28.61216908,31.77855581,32.03904591,33.36815051,17.51430647,24.12780577,41.11937269,57.85577012,8.625244464,33.67256266,6.075245927,6.075245927,9.572452727,17.44938975,50.05634866,50.2260222,3.324450288,33.67156266,38.20188338,3.895942523,20.78040691,31.92527659,27.07751292,47.46663622,37.61524571,1.802524639,52.4767433,37.69593933,15.78444386,27.66415297,20.72109356,30.33681317,37.94593933,27.66415297,40.64783615,50.38385857,80.38045565,59.61690566,64.35062538,58.51196874,37.26490472,77.58394072,63.25201493,55.87263652,46.28814728,46.29014728,61.04898638,47.49565683,43.07418739,50.37505216,69.25047165,46.01786806,31.28679599,54.67048612,56.88403459,40.87771233,30.47913116,39.18762855,46.31805261,51.94224738,56.88403459,77.00286122,79.96661799,18.04483061,36.26368851,45.38561733,32.90068145,42.52029637,60.33065195,42.72762895,43.83593312,65.65822108,57.8654699,64.67915072,54.54172712,48.07065683,58.2964699,65.34594186,33.61174102,38.39180044,47.20847452,26.27706982,36.17320867,59.09996874,55.12735534,58.36360593,60.00409664,38.64030083,69.25047165,80.65194788,33.61474102,22.74627652,57.69360593,33.60974102,74.26807077,61.60682405,64.85313811,66.13668733,65.94180312
X17,37.55176543,13.62786168,0,3.489528068,39.10454612,38.54143159,31.91063995,28.78289147,1.354637177,24.5740217,5.860330092,21.10445212,9.868530793,17.72183551,12.86558378,7.552615756,7.093231877,21.23550749,18.41318423,14.9843074,18.15069413,18.41118423,19.74028883,3.88644479,10.49994408,27.491511,44.22790844,17.72183551,20.04470097,7.552615756,7.552615756,4.055408956,3.821528068,36.42848698,36.59816052,10.3034114,20.04370097,24.5740217,9.731919159,7.152545229,18.29741491,13.44965124,33.83877454,23.98738403,15.43038632,38.84888162,24.06807764,2.156582174,14.03629129,7.093231877,16.70895148,24.31807764,14.03629129,27.01997446,36.75599689,66.75259397,45.98904398,50.7227637,44.88410706,23.63704304,63.95607904,49.62415325,42.24477484,32.6602856,32.6622856,47.4211247,33.86779515,29.44632571,36.74719048,55.62260997,32.39000638,17.65893431,41.04262444,43.25617291,27.24985065,16.85126947,25.55976687,32.69019093,38.3143857,43.25617291,63.37499954,66.3387563,4.416968927,22.63582682,31.75775564,19.27281977,28.89243469,46.70279027,29.09976726,30.20807144,52.0303594,44.23760821,51.05128904,40.91386544,34.44279515,44.66860821,51.71808018,19.98387933,24.76393876,33.58061284,12.64920814,22.54534699,45.47210706,41.49949366,44.73574425,46.37623496,25.01243914,55.62260997,67.0240862,19.98687933,9.118414842,44.06574425,19.98187933,60.64020909,47.97896236,51.22527643,52.50882564,52.31394143
X18,39.76813525,17.11738975,3.489528068,0,41.32091595,40.75780142,34.12700977,30.9992613,4.844165245,26.79039152,8.076699918,23.32082194,12.08490062,21.21136358,16.35511184,11.04214382,9.309601702,23.45187732,20.62955405,17.20067722,20.36706396,20.62755405,21.95665866,6.102814615,12.71631391,29.70788083,46.44427826,21.21136358,22.2610708,11.04214382,11.04214382,7.544937024,0.332,38.6448568,38.81453034,13.79293946,22.2600708,26.79039152,13.22144723,9.368915055,20.51378474,15.66602106,36.05514437,26.20375386,18.91991439,41.06525145,26.28444747,4.372952,16.25266112,9.309601702,18.92532131,26.53444747,16.25266112,23.5304464,33.26646882,63.2630659,42.49951591,47.23323563,41.39457899,20.14751497,60.46655097,46.13462518,38.75524677,29.17075753,29.17275753,43.93159663,30.37826708,25.95679764,33.25766241,52.1330819,28.90047831,14.16940624,37.55309637,39.76664484,23.76032258,13.36174141,22.0702388,29.20066286,34.82485763,39.76664484,59.88547147,62.84922824,0.927440859,19.14629875,28.26822758,15.7832917,25.40290662,43.2132622,25.6102392,26.71854337,48.54083133,40.74808014,47.56176097,37.42433737,30.95326708,41.17908014,48.22855211,16.49435127,21.27441069,30.09108477,9.159680073,19.05581892,41.98257899,38.00996559,41.24621618,42.88670689,21.52291107,52.1330819,63.53455813,16.49735127,5.628886774,40.57621618,16.49235127,57.15068102,44.4894343,47.73574836,49.01929757,48.82441336
X25,1.927779928,52.73240781,39.10454612,41.32091595,0,20.93852163,14.30772999,11.17998151,40.4591833,14.53052443,33.24421603,18.00009401,42.21386266,56.82638163,51.9701299,46.65716188,32.01131425,21.08047518,20.6913619,47.32963927,50.496026,20.6933619,19.36425729,35.21810134,28.97174238,59.83684287,5.123362313,56.82638163,19.88966866,46.65716188,46.65716188,43.15995508,41.65291595,2.676059149,18.99525056,49.40795752,19.88866866,14.53052443,48.83646528,39.4978771,50.64274678,25.65489489,5.265771583,56.3327159,54.53493245,21.24597166,15.03646848,36.94796395,28.06151864,32.01131425,30.73417883,14.78646848,28.06151864,64.85136235,74.58738477,104.5839818,83.82043186,88.55415158,82.71549494,61.46843092,101.7874669,87.45554113,80.07616272,70.49167348,70.49367348,85.25251258,71.69918303,67.27771359,74.57857836,93.45399785,70.22139426,55.49032219,78.87401232,81.08756079,65.08123853,54.68265736,63.39115475,70.52157881,76.14577358,81.08756079,101.2063874,104.1701442,42.24835681,60.4672147,69.58914353,57.10420765,66.72382257,84.53417815,66.93115515,68.03945932,89.86174728,82.06899609,88.88267692,78.74525332,72.27418303,82.49999609,89.54946806,57.81526722,62.59532664,71.41200072,50.48059602,60.37673487,83.30349494,79.33088154,82.56713213,84.20762284,62.84382702,93.45399785,104.8554741,57.81826722,46.94980272,81.89713213,57.81326722,98.47159697,85.81035025,89.05666431,90.34021353,90.14532931
X26,19.38574093,52.16929327,38.54143159,40.75780142,20.93852163,0,6.630791642,9.758540117,39.89606877,13.96740989,32.6811015,17.43697947,41.65074813,56.2632671,51.40701537,46.09404734,31.44819971,20.51736065,20.12824736,46.76652473,49.93291146,20.13024736,18.80114276,34.6549868,28.40862784,59.27372834,26.06188394,56.2632671,19.32655413,46.09404734,46.09404734,42.59684055,41.08980142,18.26246248,1.943271071,48.84484298,19.32555413,13.96740989,48.27335075,38.93476256,50.07963224,25.09178035,15.67275005,55.76960136,53.97181791,1.056434502,14.47335394,36.38484941,27.49840411,31.44819971,30.1710643,14.22335394,27.49840411,64.28824781,74.02427024,104.0208673,83.25731733,87.99103705,82.1523804,60.90531639,101.2243524,86.8924266,79.51304819,69.92855895,69.93055895,84.68939805,71.13606849,66.71459905,74.01546383,92.89088332,69.65827973,54.92720765,78.31089779,80.52444625,64.518124,54.11954282,62.82804022,69.95846427,75.58265904,80.52444625,100.6432729,103.6070297,41.68524227,59.90410017,69.02602899,56.54109311,66.16070804,83.97106362,66.36804061,67.47634479,89.29863275,81.50588156,88.31956239,78.18213879,71.71106849,81.93688156,88.98635353,57.25215268,62.0322121,70.84888619,49.91748149,59.81362034,82.7403804,78.76776701,82.00401759,83.64450831,62.28071249,92.89088332,104.2923595,57.25515268,46.38668819,81.33401759,57.25015268,97.90848243,85.24723571,88.49354977,89.77709899,89.58221478
X27,12.75494929,45.53850163,31.91063995,34.12700977,14.30772999,6.630791642,0,3.127748474,33.26527712,7.336618249,26.05030985,10.80618783,35.01995648,49.63247546,44.77622372,39.4632557,24.81740807,13.88656901,13.49745572,40.13573309,43.30211982,13.49945572,12.17035112,28.02419516,21.7778362,52.64293669,19.4310923,49.63247546,12.69576249,39.4632557,39.4632557,35.9660489,34.45900977,11.63167084,4.687520571,42.21405134,12.69476249,7.336618249,41.64255911,32.30397092,43.4488406,18.46098871,9.041958405,49.13880972,47.34102627,6.938241673,7.842562302,29.75405777,20.86761246,24.81740807,23.54027266,7.592562302,20.86761246,57.65745617,67.3934786,97.39007567,76.62652569,81.36024541,75.52158876,54.27452474,94.59356075,80.26163496,72.88225655,63.2977673,63.2997673,78.05860641,64.50527685,60.08380741,67.38467218,86.26009167,63.02748808,48.29641601,71.68010614,73.89365461,57.88733236,47.48875118,56.19724858,63.32767263,68.9518674,73.89365461,94.01248124,96.97623801,35.05445063,53.27330853,62.39523735,49.91030147,59.5299164,77.34027197,59.73724897,60.84555314,82.66784111,74.87508992,81.68877074,71.55134714,65.08027685,75.30608992,82.35556188,50.62136104,55.40142046,64.21809455,43.28668985,53.1828287,76.10958876,72.13697536,75.37322595,77.01371666,55.64992085,86.26009167,97.66156791,50.62436104,39.75589655,74.70322595,50.61936104,91.27769079,78.61644407,81.86275813,83.14630735,82.95142314
X28,9.627200815,42.41075316,28.78289147,30.9992613,11.17998151,9.758540117,3.127748474,0,30.13752865,4.208869774,22.92256138,7.678439355,31.89220801,46.50472698,41.64847525,36.33550723,21.6896596,10.75882053,10.36970724,37.00798461,40.17437135,10.37170724,9.042602641,24.89644668,18.65008773,49.51518822,16.30334383,46.50472698,9.568014012,36.33550723,36.33550723,32.83830043,31.3312613,8.503922365,7.815269046,39.08630287,9.567014012,4.208869774,38.51481063,29.17622245,40.32109213,15.33324023,5.914209931,46.01106125,44.21327779,10.06599015,4.714813828,26.6263093,17.73986399,21.6896596,20.41252418,4.464813828,17.73986399,54.52970769,64.26573012,94.2623272,73.49877721,78.23249693,72.39384029,51.14677627,91.46581227,77.13388648,69.75450807,60.17001883,60.17201883,74.93085793,61.37752838,56.95605894,64.25692371,83.1323432,59.89973961,45.16866754,68.55235767,70.76590614,54.75958388,44.3610027,53.0695001,60.19992416,65.82411893,70.76590614,90.88473277,93.84848953,31.92670216,50.14556005,59.26748887,46.782553,56.40216792,74.2125235,56.60950049,57.71780467,79.54009263,71.74734144,78.56102227,68.42359867,61.95252838,72.17834144,79.22781341,47.49361256,52.27367199,61.09034607,40.15894137,50.05508022,72.98184029,69.00922689,72.24547748,73.88596819,52.52217237,83.1323432,94.53381943,47.49661256,36.62814807,71.57547748,47.49161256,88.14994232,75.48869559,78.73500966,80.01855887,79.82367466
X30,38.9064026,12.27322451,1.354637177,4.844165245,40.4591833,39.89606877,33.26527712,30.13752865,0,25.92865888,7.214967269,22.45908929,11.22316797,16.36719833,11.5109466,6.197978579,8.447869054,22.59014467,19.7678214,16.33894457,19.50533131,19.7658214,21.09492601,5.241081967,11.85458126,28.84614818,45.58254561,16.36719833,21.39933815,6.197978579,6.197978579,2.700771779,5.176165245,37.78312415,37.9527977,8.948774218,21.39833815,25.92865888,8.377281982,8.507182406,19.65205209,14.80428841,35.19341172,25.34202121,14.07574914,40.2035188,25.42271482,3.511219351,15.39092847,8.447869054,18.06358866,25.67271482,15.39092847,28.37461164,38.11063407,68.10723114,47.34368116,52.07740088,46.23874423,24.99168022,65.31071622,50.97879043,43.59941202,34.01492278,34.01692278,48.77576188,35.22243232,30.80096288,38.10182766,56.97724715,33.74464356,19.01357148,42.39726162,44.61081008,28.60448783,18.20590665,26.91440405,34.0448281,39.66902287,44.61081008,64.72963671,67.69339348,5.771606104,23.990464,33.11239282,20.62745694,30.24707187,48.05742745,30.45440444,31.56270862,53.38499658,45.59224539,52.40592622,42.26850262,35.79743232,46.02324539,53.07271736,21.33851651,26.11857593,34.93525002,14.00384532,23.89998417,46.82674423,42.85413084,46.09038142,47.73087214,26.36707632,56.97724715,68.37872338,21.34151651,10.47305202,45.42038142,21.33651651,61.99484626,49.33359954,52.5799136,53.86346282,53.66857861
